chr4	44133640	44137661	-	mmuCirc_006488	Rnf38	CTO:ANNOTATED:CDS	3	314	NM_175201:NM_001038993	0.143931605140553	0.0341334195498	0.129583447528746	0.192294131873431	0.18226776348359	1.01528445240879	1.40576267809036	1.48419877458612	1.67065867906189	1.03220316166696	8;2;7;10;10;31;48;45;42;36	0	1	3.21608571987099	rnoCirc_009449	
chr4	44142295	44143615	-	mmuCirc_006489	Rnf38	CTO:ANNOTATED:CDS	2	339	NM_175201:NM_001038993	0	0	0.0185119210755352	0	0	0.0327511113680254	0.0585734449204318	0.131928779963211	0.0795551751934235	0.0573446200926087	0;0;1;0;0;1;2;4;2;2	0	0	1.92401175055294		
chr4	44149025	44152553	-	mmuCirc_006490	Rnf38	CTO:ANNOTATED:CDS:5UTR	2	408	NM_175201:NM_001038993	0.0179914506425692	0	0.0555357632266056	0.0769176527493725	0.0729071053934362	0.294760002312228	0.0585734449204318	0.164910974954014	0.357998288370406	0.172033860277826	1;0;3;4;4;9;2;5;9;6	0	1	1.86543892484472	rnoCirc_009453	hsaCirc_015646
chr4	44152360	44152553	-	mmuCirc_006491	Rnf38	CTO:ANNOTATED:CDS:5UTR	1	194	NM_175201:NM_001038993	0	0	0	0.0576882395620293	0.0364535526967181	0.294760002312228	0.527161004283886	0.164910974954014	0.437553463563829	0.143361550231522	0;0;0;3;2;9;18;5;11;5	0	0	3.20998743244323		hsaCirc_015648
chr4	44893533	44895989	+	mmuCirc_006492	Zcchc7	CTO:ANNOTATED:CDS	3	335	NM_138590	0	0	0	0.0384588263746862	0	0.0655022227360508	0.0585734449204318	0.197893169944816	0.23866552558027	0	0;0;0;2;0;2;2;6;6;0	0	0	2.41528695636099		
chr4	45359761	45370508	+	mmuCirc_006493	Dcaf10	CTO:ANNOTATED:CDS	2	401	NM_153167	0	0	0	0	0	0	0.0585734449204318	0	0.119332762790135	0.0286723100463043	0;0;0;0;0;0;2;0;3;1	0	0	2.01920189717153	rnoCirc_009458	
chr4	45444679	45447677	-	mmuCirc_006494	Shb	CTO:ANNOTATED:CDS	2	292	NM_001033306	0	0	0	0	0	0.0982533341040761	0	0	0	0.086016930138913	0;0;0;0;0;3;0;0;0;3	0	0	2.4850158606409	rnoCirc_009459	
chr4	45987462	45990230	+	mmuCirc_006495	Tdrd7	CTO:ANNOTATED:CDS:5UTR	3	536	NM_001290475:NM_146142	0	0	0.0555357632266056	0	0	0	0	0	0.0397775875967117	0	0;0;3;0;0;0;0;0;1;0	0	0	-0.168777594738489		
chr4	45989078	45992270	+	mmuCirc_006496	Tdrd7	CTO:ANNOTATED:CDS	3	397	NM_001290475:NM_146142	0	0	0.0555357632266056	0.0769176527493725	0.0546803290450771	0.524017781888406	0.263580502141943	0.59367950983445	0.755774164337523	0.286723100463044	0;0;3;4;3;16;9;18;19;10	0	1	3.33049279610258		
chr4	45989078	45994524	+	mmuCirc_006497	Tdrd7	CTO:ANNOTATED:CDS	4	615	NM_001290475:NM_146142	0	0	0.0555357632266056	0	0	0.0655022227360508	0	0	0	0.0573446200926087	0;0;3;0;0;2;0;0;0;2	0	0	0.710034334685235		
chr4	46020805	46026159	+	mmuCirc_006498	Tdrd7	CTO:ANNOTATED:CDS	3	749	NM_001290475:NM_146142	0	0	0	0	0.0364535526967181	0.0327511113680254	0	0	0	0.114689240185217	0;0;0;0;2;1;0;0;0;4	0	0	1.32684990665875		
